customer_id,name,age,loyalty_member,gender_Female,gender_Male,gender_Other,city_Ahmedabad,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune
341,Melanie Tran,43,False,False,True,False,False,False,False,False,False,True,False,False,False,False
342,Deborah Reed MD,55,True,False,False,True,False,False,False,True,False,False,False,False,False,False
343,Julie Henry,53,False,True,False,False,False,False,False,False,True,False,False,False,False,False
344,Joanne Martin,37,True,False,False,True,False,False,False,False,False,False,False,False,False,True
345,Leonard Horne,20,False,True,False,False,False,False,False,False,False,False,True,False,False,False
346,Jessica Ryan,63,True,False,True,False,False,False,False,False,True,False,False,False,False,False
347,Malik Olson,47,False,False,False,True,False,True,False,False,False,False,False,False,False,False
348,Richard Owen,58,False,True,False,False,False,False,False,False,False,False,False,False,True,False
349,Sabrina Schaefer,18,False,True,False,False,False,False,True,False,False,False,False,False,False,False
350,Linda Watkins,41,False,False,True,False,False,False,False,True,False,False,False,False,False,False
351,Jessica Boyd,69,False,True,False,False,False,False,False,False,False,False,False,False,True,False
352,Bruce Mccarty,44,False,False,False,True,False,False,False,False,False,False,False,False,False,True
353,Betty Clarke,68,True,True,False,False,False,False,False,False,False,True,False,False,False,False
354,Vickie Farley,59,False,True,False,False,False,False,False,False,False,False,True,False,False,False
355,Dr. Angela Mcgee,55,True,True,False,False,False,True,False,False,False,False,False,False,False,False
356,Andrew Martin,30,True,False,True,False,False,False,True,False,False,False,False,False,False,False
357,Heather Schroeder,20,True,True,False,False,False,False,False,False,True,False,False,False,False,False
358,Robert Gonzalez,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False
359,Jeffrey White,54,False,False,True,False,False,False,False,False,False,False,False,False,True,False
360,Elizabeth Flowers,54,True,True,False,False,False,False,False,True,False,False,False,False,False,False
361,Katherine Bell,42,True,False,True,False,False,False,False,False,False,False,True,False,False,False
362,Margaret Aguilar,66,False,False,False,True,False,False,False,True,False,False,False,False,False,False
363,Christopher Kaiser,63,True,False,True,False,False,False,False,False,False,False,False,False,True,False
364,Zachary Villarreal,53,True,True,False,False,False,False,False,True,False,False,False,False,False,False
365,Larry Schaefer,70,True,False,True,False,False,False,False,False,True,False,False,False,False,False
366,Jimmy Moore,53,False,True,False,False,False,False,False,True,False,False,False,False,False,False
367,Christopher Harrell,18,False,False,False,True,False,True,False,False,False,False,False,False,False,False
368,Mr. Dustin Thompson,39,True,True,False,False,False,True,False,False,False,False,False,False,False,False
369,John Hurst,34,True,False,False,True,False,False,False,False,False,False,False,True,False,False
370,Pamela Fletcher,28,True,True,False,False,False,False,False,False,True,False,False,False,False,False
371,Anna Martinez,27,True,False,True,False,False,True,False,False,False,False,False,False,False,False
372,Robert Ward,18,True,False,True,False,False,False,False,True,False,False,False,False,False,False
373,Laura James,26,True,True,False,False,False,False,False,False,False,True,False,False,False,False
374,Stacey Sanchez,52,False,False,False,True,False,True,False,False,False,False,False,False,False,False
375,Timothy Rose,60,True,False,True,False,False,False,False,False,False,False,True,False,False,False
376,Courtney Smith,59,True,False,False,True,True,False,False,False,False,False,False,False,False,False
377,Dominique Brock,63,True,False,True,False,False,False,False,False,False,False,True,False,False,False
378,Manuel Hill,66,False,False,True,False,False,False,False,False,False,False,False,True,False,False
379,Daniel Williams,42,False,False,True,False,True,False,False,False,False,False,False,False,False,False
380,Mr. Michael Brewer,29,False,False,False,True,False,False,True,False,False,False,False,False,False,False
381,Brandy Murray,44,False,False,False,True,True,False,False,False,False,False,False,False,False,False
382,Carol Mora,36,False,False,True,False,False,False,False,False,False,True,False,False,False,False
383,Sarah Smith,47,True,False,False,True,False,False,False,False,False,False,True,False,False,False
384,Curtis Deleon,42,True,False,True,False,False,False,True,False,False,False,False,False,False,False
385,Jessica Conley,53,False,False,True,False,False,False,False,False,False,False,False,False,True,False
386,Rebecca Jenkins,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False
387,Kathy Schultz,33,True,False,True,False,False,False,False,False,False,False,False,False,False,True
388,Jeffrey Rivera,26,True,True,False,False,False,False,False,False,True,False,False,False,False,False
389,Brianna Griffin,64,False,True,False,False,False,False,False,False,False,False,False,False,False,True
390,Michelle Fields,64,True,False,True,False,False,False,False,False,False,False,False,False,False,True
391,Nicole Douglas DDS,49,False,False,False,True,False,False,False,False,True,False,False,False,False,False
392,Miguel Lopez,29,False,False,False,True,False,True,False,False,False,False,False,False,False,False
393,Amanda Savage,38,False,False,False,True,False,False,False,False,False,True,False,False,False,False
394,Cory Ferguson,63,True,True,False,False,True,False,False,False,False,False,False,False,False,False
395,William Delacruz,52,False,False,False,True,False,True,False,False,False,False,False,False,False,False
396,Diane Sanchez,30,True,False,False,True,False,True,False,False,False,False,False,False,False,False
397,Michael Cooper,35,True,True,False,False,False,True,False,False,False,False,False,False,False,False
398,Justin Davis,28,True,False,True,False,False,True,False,False,False,False,False,False,False,False
399,Monique Skinner MD,30,True,False,False,True,False,False,False,True,False,False,False,False,False,False
400,Charles Mason,50,True,True,False,False,False,True,False,False,False,False,False,False,False,False
401,Mary Heath,31,True,True,False,False,False,False,False,False,False,False,False,True,False,False
402,Gary Moore,42,True,False,True,False,True,False,False,False,False,False,False,False,False,False
403,Tony White,67,True,False,False,True,False,False,True,False,False,False,False,False,False,False
404,David Russo,64,False,False,False,True,False,False,False,True,False,False,False,False,False,False
405,John Thomas,37,False,False,True,False,False,True,False,False,False,False,False,False,False,False
406,Anthony Miller,39,True,False,True,False,False,True,False,False,False,False,False,False,False,False
407,Kelly Hammond,34,False,True,False,False,False,False,False,False,False,False,False,False,False,True
408,Jill Griffin,61,True,False,True,False,False,False,False,False,False,True,False,False,False,False
409,Danielle Simmons,54,False,False,False,True,False,False,False,False,True,False,False,False,False,False
410,Brian Frazier,20,True,True,False,False,False,False,False,False,False,False,False,False,False,True
411,Paul Reyes,62,True,False,False,True,False,False,False,False,True,False,False,False,False,False
412,Kevin Blanchard DDS,59,True,True,False,False,False,False,True,False,False,False,False,False,False,False
413,Andrew Taylor,40,True,False,True,False,False,False,False,False,False,False,True,False,False,False
414,Tiffany Rogers,31,False,False,False,True,False,False,False,False,False,True,False,False,False,False
415,Jennifer Poole,50,False,False,False,True,False,False,False,False,False,False,False,True,False,False
416,Samantha Wu,68,True,False,False,True,False,False,False,True,False,False,False,False,False,False
417,Zachary Fox,39,False,False,True,False,False,False,False,False,False,False,False,False,True,False
418,Andrew Hughes,39,False,False,False,True,True,False,False,False,False,False,False,False,False,False
419,Richard Mcclain,54,True,True,False,False,False,False,False,False,False,False,False,False,True,False
420,Paul Tran,40,True,True,False,False,False,True,False,False,False,False,False,False,False,False
421,Katie Booth,29,True,False,False,True,False,False,False,False,True,False,False,False,False,False
422,David Merritt,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False
423,Alexander Diaz,22,False,False,False,True,False,False,False,False,False,False,False,False,False,True
424,Julia Wilson,50,False,True,False,False,False,False,False,False,False,False,False,False,False,True
425,Susan Armstrong,36,True,True,False,False,False,False,False,False,False,False,True,False,False,False
426,Tiffany Harris,65,False,False,False,True,False,False,False,True,False,False,False,False,False,False
427,Cassandra Ballard,53,False,False,True,False,False,False,False,False,False,False,True,False,False,False
428,Kimberly Wilson,41,False,False,True,False,False,False,False,False,False,True,False,False,False,False
429,Melissa Beard,54,False,False,True,False,False,True,False,False,False,False,False,False,False,False
430,Erik Johnson,60,False,False,True,False,False,True,False,False,False,False,False,False,False,False
431,David Brown,70,False,False,True,False,False,False,False,False,False,False,True,False,False,False
432,Ernest Mckenzie,58,True,False,True,False,False,False,False,True,False,False,False,False,False,False
433,Tyler Lawson,66,False,True,False,False,False,False,False,False,False,False,True,False,False,False
434,Alyssa Mendez,29,True,False,False,True,False,False,True,False,False,False,False,False,False,False
435,Nancy Williamson,27,False,True,False,False,False,False,False,False,False,False,False,False,False,True
436,Cynthia Evans,44,True,False,False,True,False,False,False,False,False,True,False,False,False,False
437,Amanda Meyer,68,False,False,False,True,False,False,False,False,False,False,False,True,False,False
438,Andrea Luna,21,False,False,False,True,False,False,False,False,False,False,True,False,False,False
439,Travis Williams,37,True,True,False,False,False,False,False,False,False,False,False,False,True,False
440,Lori Alvarado,30,True,True,False,False,False,False,True,False,False,False,False,False,False,False
441,Timothy Hernandez,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False
442,Rebecca Armstrong,19,False,True,False,False,False,False,False,False,False,False,True,False,False,False
443,Yolanda Chapman,64,True,False,False,True,False,False,False,False,True,False,False,False,False,False
444,Amy Hansen,44,False,False,False,True,False,False,False,True,False,False,False,False,False,False
445,Dawn Smith,32,True,True,False,False,False,False,False,False,False,False,False,False,True,False
446,Mary Strong,48,True,False,True,False,False,False,False,False,False,False,True,False,False,False
447,Anne Washington,63,True,True,False,False,False,False,False,False,True,False,False,False,False,False
448,Pamela Flynn,20,False,False,False,True,False,False,False,True,False,False,False,False,False,False
449,Leslie Green,61,True,True,False,False,False,False,False,False,False,True,False,False,False,False
450,Alexander Cline,59,False,False,True,False,False,False,False,False,False,False,False,True,False,False
451,Elizabeth Parker,33,True,False,False,True,False,False,False,True,False,False,False,False,False,False
452,Crystal Barker,28,False,True,False,False,False,True,False,False,False,False,False,False,False,False
453,Stacy Johnson,35,False,False,False,True,True,False,False,False,False,False,False,False,False,False
454,Brenda Barron,46,True,False,False,True,True,False,False,False,False,False,False,False,False,False
455,Mr. Chad Cochran MD,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True
456,Mackenzie Patel,36,False,False,True,False,False,False,False,False,False,True,False,False,False,False
457,Richard Jones,58,False,False,True,False,False,False,False,False,False,False,False,False,True,False
458,Michael Wright,60,False,False,False,True,False,False,False,False,False,False,False,False,True,False
459,Christopher Levy,51,True,False,True,False,False,False,False,False,False,False,False,False,True,False
460,Kevin Mendez,64,True,False,True,False,False,False,False,True,False,False,False,False,False,False
461,Austin Navarro,36,True,True,False,False,False,False,False,False,False,True,False,False,False,False
462,Jason Simpson,41,False,True,False,False,False,False,False,False,False,False,False,True,False,False
463,Robert Richardson,26,False,False,True,False,False,False,False,True,False,False,False,False,False,False
464,Heidi Cruz,37,True,False,False,True,False,False,False,False,False,False,False,True,False,False
465,Samuel Melendez,19,True,True,False,False,False,False,True,False,False,False,False,False,False,False
466,Kara Cisneros,70,False,False,True,False,False,False,False,False,False,False,False,False,True,False
467,Leah Jones,28,True,False,False,True,False,False,False,False,True,False,False,False,False,False
468,Troy Sanders,64,True,True,False,False,False,False,False,False,False,False,False,True,False,False
469,Benjamin Sanchez PhD,19,True,True,False,False,False,False,False,False,False,False,False,True,False,False
470,Katie Gray,19,False,False,False,True,False,False,False,False,False,False,False,False,False,True
471,Ashley Rodriguez,21,True,True,False,False,False,False,False,True,False,False,False,False,False,False
472,Anthony Davis,22,True,False,True,False,True,False,False,False,False,False,False,False,False,False
473,Roberta Silva,60,True,True,False,False,False,False,False,False,True,False,False,False,False,False
474,Charles Peters,19,True,True,False,False,False,False,False,False,False,False,True,False,False,False
475,Charles Carey,31,False,False,True,False,False,False,False,False,False,False,True,False,False,False
476,Anthony Hicks,53,False,True,False,False,False,False,False,False,False,False,False,False,True,False
477,Dennis Roy,44,False,False,True,False,False,False,False,False,False,False,False,False,False,True
478,Dennis Gibson,69,False,True,False,False,False,False,False,True,False,False,False,False,False,False
479,Patricia Mcdonald,25,True,True,False,False,False,False,False,False,False,True,False,False,False,False
480,Ronnie Lopez,40,False,False,True,False,False,False,False,False,False,False,True,False,False,False
481,Tyler Smith,19,True,False,False,True,False,False,False,False,False,False,True,False,False,False
482,Daniel Gomez,35,False,False,False,True,False,True,False,False,False,False,False,False,False,False
483,David Clay,48,True,False,True,False,False,True,False,False,False,False,False,False,False,False
484,Jennifer Griffin,39,False,False,True,False,False,False,False,False,False,True,False,False,False,False
485,James Johnson,25,True,False,True,False,False,False,False,False,False,False,True,False,False,False
486,Katelyn Martin,25,True,False,True,False,False,False,False,False,False,False,False,False,False,True
487,Michael Rose,64,False,True,False,False,False,False,False,True,False,False,False,False,False,False
488,Tricia Jensen,31,True,True,False,False,False,False,False,False,False,False,False,True,False,False
489,Lindsey Miller,34,False,False,True,False,False,False,False,False,False,False,False,False,True,False
490,Aaron Miranda,24,False,False,False,True,False,False,False,False,False,False,False,False,False,True
491,Diana Patrick,18,False,False,False,True,False,False,True,False,False,False,False,False,False,False
492,Sharon Martin,29,True,True,False,False,False,False,False,False,False,False,True,False,False,False
493,Kurt Barnes,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False
494,Stefanie Jones,30,True,True,False,False,False,False,False,True,False,False,False,False,False,False
495,Michael Peterson,27,True,False,True,False,True,False,False,False,False,False,False,False,False,False
496,Craig Gomez,38,False,False,False,True,False,False,False,False,False,False,False,False,True,False
497,Shane Taylor,38,False,False,False,True,False,True,False,False,False,False,False,False,False,False
498,Donald Jensen,19,False,False,False,True,False,False,False,False,False,True,False,False,False,False
499,Stacy Santos,64,False,False,True,False,False,False,False,False,False,False,False,True,False,False
500,Antonio Morrow,61,False,False,False,True,False,True,False,False,False,False,False,False,False,False
501,William Moore,67,False,False,True,False,False,False,False,False,True,False,False,False,False,False
502,Carl Bates,20,True,False,True,False,False,False,False,False,False,False,False,False,True,False
503,James George,68,True,False,True,False,False,False,False,False,False,False,False,True,False,False
504,Julie Peck,67,True,False,False,True,False,False,True,False,False,False,False,False,False,False
505,Nicole Chavez,19,True,False,False,True,False,False,False,False,False,False,False,True,False,False
506,Leah Williams,28,False,False,False,True,False,False,False,False,False,False,False,True,False,False
507,George Vaughan Jr.,63,True,False,True,False,False,False,False,False,False,False,False,True,False,False
508,Susan Noble,60,False,False,False,True,False,True,False,False,False,False,False,False,False,False
509,Olivia Nelson,37,False,False,False,True,False,False,False,True,False,False,False,False,False,False
510,Sheila Rose,63,True,False,False,True,False,False,True,False,False,False,False,False,False,False
511,Robert Bates,69,True,True,False,False,False,False,True,False,False,False,False,False,False,False
512,Sarah Carr,37,True,False,False,True,False,False,False,False,False,False,True,False,False,False
513,Tammie Nguyen,27,False,True,False,False,False,False,False,False,False,False,False,False,False,True
514,Amy Woodward,59,True,False,True,False,True,False,False,False,False,False,False,False,False,False
515,Daniel Ali,52,False,False,False,True,False,False,False,False,False,False,False,False,False,True
516,Troy Martin,45,True,True,False,False,False,False,False,False,False,True,False,False,False,False
517,Christian Myers Jr.,23,True,False,True,False,False,False,False,False,False,False,True,False,False,False
518,Gary Hawkins,67,True,False,True,False,False,False,False,False,False,False,False,True,False,False
519,Michael Foster PhD,62,False,True,False,False,False,True,False,False,False,False,False,False,False,False
520,Jennifer Ortega,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True
521,Angel Rhodes,48,True,True,False,False,False,False,False,False,False,False,False,True,False,False
522,Carol Smith,60,False,True,False,False,True,False,False,False,False,False,False,False,False,False
523,Antonio Mills,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False
524,Joshua Gomez,18,False,False,False,True,False,True,False,False,False,False,False,False,False,False
525,Mitchell Lopez,21,True,False,False,True,False,False,False,False,False,False,False,True,False,False
526,Jason Douglas,58,True,True,False,False,False,False,False,True,False,False,False,False,False,False
527,Janet Brooks,30,False,False,False,True,False,False,False,True,False,False,False,False,False,False
528,Deanna Noble,47,True,False,False,True,False,True,False,False,False,False,False,False,False,False
529,Rodney Bennett,53,False,False,True,False,False,False,False,False,True,False,False,False,False,False
530,Jamie Johnson,42,True,False,True,False,False,False,False,False,False,False,False,False,False,True
531,Tonya Gibson,19,True,False,True,False,True,False,False,False,False,False,False,False,False,False
532,Heather Davis,55,True,True,False,False,False,False,False,True,False,False,False,False,False,False
533,Melanie Coleman,42,True,False,False,True,False,False,False,False,False,False,False,False,False,True
534,Katherine Shah,61,False,False,False,True,False,False,False,False,False,False,False,False,False,True
535,Tricia Hardy,67,True,False,True,False,False,False,False,True,False,False,False,False,False,False
536,Mary Gonzalez,53,True,True,False,False,False,False,False,False,False,False,False,False,True,False
537,Amber Powell,57,True,False,True,False,False,False,False,False,False,False,False,True,False,False
538,Kim Kemp,60,False,False,False,True,True,False,False,False,False,False,False,False,False,False
539,Andrew Martinez,48,True,False,True,False,False,False,False,False,False,False,False,False,False,True
540,Stephanie Erickson,67,True,False,False,True,False,False,False,False,False,False,False,False,False,True
541,Leslie Monroe,69,False,False,True,False,False,False,False,False,True,False,False,False,False,False
542,Gregory Harvey,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True
543,Steven Webster,59,True,True,False,False,False,False,False,False,False,False,False,False,False,True
544,Mr. Jonathan Carrillo,68,False,False,False,True,False,False,False,False,False,False,True,False,False,False
545,Jose Potts,19,True,False,False,True,False,False,False,False,False,False,False,False,True,False
546,Christian Hall,39,True,False,True,False,False,False,False,False,False,False,False,True,False,False
547,Emily Atkins,53,False,False,True,False,False,False,False,False,False,False,False,False,True,False
548,Paul Martin,58,False,False,False,True,False,True,False,False,False,False,False,False,False,False
549,Monique Wood DDS,21,True,False,False,True,False,False,False,False,False,False,False,True,False,False
550,Mary Petty,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True
551,Ann Guzman,37,False,False,True,False,False,False,False,False,False,False,False,True,False,False
552,Kaitlyn Thomas,67,False,False,True,False,False,True,False,False,False,False,False,False,False,False
553,Jonathan Harris,31,False,True,False,False,False,False,False,True,False,False,False,False,False,False
554,Terry Davis,21,True,True,False,False,False,False,False,False,False,False,False,False,True,False
555,Mark Weiss,56,True,False,False,True,False,False,False,False,False,False,False,True,False,False
556,Curtis Meyer,46,True,True,False,False,False,False,False,True,False,False,False,False,False,False
557,Jamie Brown,66,True,False,False,True,False,False,False,False,False,True,False,False,False,False
558,Rachel Woods,65,True,True,False,False,False,False,False,False,False,False,False,True,False,False
559,Kelsey Riddle,44,False,True,False,False,False,False,False,False,False,True,False,False,False,False
560,Kenneth Bryant,57,True,False,True,False,False,False,False,False,True,False,False,False,False,False
561,Joshua Hoffman,23,False,True,False,False,True,False,False,False,False,False,False,False,False,False
562,Sherri Parker,54,True,False,False,True,False,False,False,True,False,False,False,False,False,False
563,Mark Nelson,67,False,True,False,False,False,False,False,False,False,False,False,False,False,True
564,Robert Brock,39,True,True,False,False,False,False,False,False,False,False,False,False,True,False
565,Steven Vaughan,35,False,False,True,False,True,False,False,False,False,False,False,False,False,False
566,Brian Dalton,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False
567,Patricia Burch,70,True,True,False,False,False,False,False,False,False,False,True,False,False,False
568,Amber Brown,29,True,False,False,True,False,False,False,False,False,False,True,False,False,False
569,Matthew Wright,63,False,False,False,True,False,False,False,False,True,False,False,False,False,False
570,Mary Cox,20,True,False,True,False,False,False,False,False,False,False,False,True,False,False
571,Ronnie Harris,31,False,True,False,False,True,False,False,False,False,False,False,False,False,False
572,William Kelley,53,False,True,False,False,True,False,False,False,False,False,False,False,False,False
573,Victor Baldwin,43,True,True,False,False,False,False,False,False,False,False,True,False,False,False
574,Andre Jones,67,False,True,False,False,False,False,False,True,False,False,False,False,False,False
575,David Sanchez,33,False,True,False,False,True,False,False,False,False,False,False,False,False,False
576,Kathleen Sullivan,30,False,False,False,True,False,True,False,False,False,False,False,False,False,False
577,Kevin Hawkins,18,True,False,False,True,False,False,False,True,False,False,False,False,False,False
578,Allison Mccoy,21,True,True,False,False,False,False,False,False,False,True,False,False,False,False
579,Michael Benson,66,True,False,False,True,False,False,False,False,False,False,False,False,True,False
580,Madison Reeves,49,True,False,False,True,False,False,False,True,False,False,False,False,False,False
581,Terri Nguyen,25,True,False,True,False,False,False,False,False,True,False,False,False,False,False
582,Thomas Flores,69,True,False,True,False,False,False,False,False,False,True,False,False,False,False
583,Albert Jackson,33,False,True,False,False,False,False,False,True,False,False,False,False,False,False
584,Ashley Snyder,18,True,False,False,True,False,False,False,False,False,False,False,True,False,False
585,Joseph Jones,54,False,True,False,False,False,False,False,False,False,False,True,False,False,False
586,Melinda Henry,63,False,False,False,True,False,False,False,False,False,True,False,False,False,False
587,Joseph Brown,25,True,True,False,False,False,False,False,False,False,False,False,False,False,True
588,David Davis,54,False,False,True,False,True,False,False,False,False,False,False,False,False,False
589,Donna Berg,34,True,True,False,False,False,False,True,False,False,False,False,False,False,False
590,Michael Decker,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False
591,Tracey Barajas,65,True,False,False,True,False,False,False,False,False,False,False,False,False,True
592,Jennifer Simpson,45,True,False,False,True,False,True,False,False,False,False,False,False,False,False
593,Maria Norris,62,False,False,True,False,True,False,False,False,False,False,False,False,False,False
594,Kathleen Jacobs,26,True,True,False,False,False,False,False,True,False,False,False,False,False,False
595,Joseph Massey,39,True,True,False,False,False,False,False,False,False,False,False,False,True,False
596,Travis Hunter PhD,64,True,True,False,False,False,False,False,False,False,False,False,False,True,False
597,Heather Haynes,51,False,False,False,True,False,False,True,False,False,False,False,False,False,False
598,Paul Ortiz,40,True,False,False,True,False,False,False,False,False,False,True,False,False,False
599,Cheyenne Thompson,23,False,False,False,True,False,False,False,False,False,True,False,False,False,False
600,Cameron Alvarado,42,False,False,False,True,False,False,False,False,False,True,False,False,False,False
601,Crystal Davis,34,True,False,False,True,False,False,False,False,False,False,False,True,False,False
602,Katherine Hernandez,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False
603,Andres Nelson,35,True,True,False,False,False,False,False,False,True,False,False,False,False,False
604,Jasmine Riley,52,True,False,True,False,False,True,False,False,False,False,False,False,False,False
605,Perry Edwards,52,False,True,False,False,False,False,False,False,False,True,False,False,False,False
606,Linda Rivera,44,False,False,True,False,False,False,True,False,False,False,False,False,False,False
607,Mark Parks,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False
608,Mackenzie Mccarthy,32,True,True,False,False,False,False,False,False,False,False,False,False,True,False
609,Amber Alexander,50,False,True,False,False,True,False,False,False,False,False,False,False,False,False
610,Carl Anderson,32,False,False,False,True,True,False,False,False,False,False,False,False,False,False
611,April Vaughn,46,True,True,False,False,False,False,False,False,True,False,False,False,False,False
612,William Bridges,51,False,False,False,True,False,False,False,False,True,False,False,False,False,False
613,Elizabeth Ford MD,29,True,False,False,True,False,False,False,False,False,False,False,True,False,False
614,Terri Wilson,18,True,False,True,False,False,False,True,False,False,False,False,False,False,False
615,Jenna Hunter MD,59,False,True,False,False,False,False,False,False,False,True,False,False,False,False
616,Amanda Willis,28,False,False,True,False,False,False,True,False,False,False,False,False,False,False
617,Samuel Gonzales,64,False,False,False,True,False,False,False,True,False,False,False,False,False,False
618,Jennifer Washington,22,False,False,True,False,False,False,False,True,False,False,False,False,False,False
619,John Mathews,49,False,True,False,False,False,False,False,False,False,False,False,False,True,False
620,Michelle Taylor,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False
621,David Robinson,45,False,True,False,False,False,False,False,False,False,True,False,False,False,False
622,Anthony Moore,50,False,False,False,True,False,True,False,False,False,False,False,False,False,False
623,Elizabeth Cunningham,26,False,False,False,True,False,False,False,False,False,False,True,False,False,False
624,Kenneth Moran,41,True,False,False,True,False,True,False,False,False,False,False,False,False,False
625,Thomas Roberts,53,True,True,False,False,False,False,True,False,False,False,False,False,False,False
626,Brittany Mann,58,False,False,False,True,False,False,True,False,False,False,False,False,False,False
627,Nicholas Scott,58,True,True,False,False,False,False,False,False,False,False,False,False,True,False
628,Robert Smith,54,True,False,False,True,False,False,False,False,False,False,False,False,False,True
629,Carlos Watson,51,False,False,True,False,False,False,True,False,False,False,False,False,False,False
630,Jennifer Powell,42,True,False,False,True,False,False,False,False,False,False,False,False,True,False
631,Audrey Wright,34,False,True,False,False,False,False,False,False,False,False,False,True,False,False
632,Carly Flores,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False
633,Dr. Johnny Boyle MD,68,True,True,False,False,False,False,False,False,True,False,False,False,False,False
634,Brenda Guzman,61,True,False,False,True,False,False,False,False,True,False,False,False,False,False
635,Kevin Singleton,40,True,False,False,True,False,False,False,False,True,False,False,False,False,False
636,Cynthia Mcbride,48,True,False,True,False,True,False,False,False,False,False,False,False,False,False
637,Thomas Kelley,57,False,False,True,False,False,False,True,False,False,False,False,False,False,False
638,Deborah Armstrong,51,True,True,False,False,False,False,False,False,False,False,False,False,True,False
639,Peter Preston,40,True,False,True,False,False,False,False,False,False,True,False,False,False,False
640,Ashley Ross,33,True,True,False,False,False,False,False,False,False,False,True,False,False,False
641,Kevin Gibson,29,True,False,False,True,False,False,False,False,False,True,False,False,False,False
642,Tanya Moore,56,False,False,False,True,False,False,True,False,False,False,False,False,False,False
643,Jacob Abbott,35,True,False,True,False,False,False,False,False,False,True,False,False,False,False
644,Matthew Carroll,30,True,True,False,False,False,False,False,False,False,True,False,False,False,False
645,Patrick Cook,37,False,False,False,True,True,False,False,False,False,False,False,False,False,False
646,Frederick Jones,27,False,True,False,False,False,False,False,False,False,False,False,False,True,False
647,Jessica Garcia,69,True,True,False,False,False,False,False,False,True,False,False,False,False,False
648,Karen Combs,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False
649,Benjamin Howard,70,True,False,False,True,False,False,False,False,False,False,False,False,True,False
650,Sheila Campbell,46,False,False,False,True,False,False,False,False,False,False,False,False,False,True
651,Christina Chapman,46,True,True,False,False,False,False,False,False,False,False,True,False,False,False
652,Samuel Hall,20,False,True,False,False,False,False,False,False,True,False,False,False,False,False
653,Maureen Jennings,48,True,False,False,True,False,False,False,False,False,False,False,False,False,True
654,Kyle Brown,59,False,False,True,False,False,False,False,False,False,False,False,False,False,True
655,Linda Reese DVM,31,True,False,True,False,False,False,False,False,False,False,False,False,False,True
656,Brian Kim,35,False,False,True,False,False,False,True,False,False,False,False,False,False,False
657,Kevin Potts,35,True,False,True,False,False,False,False,False,False,False,True,False,False,False
658,Tina Martinez,45,True,False,False,True,False,False,False,False,True,False,False,False,False,False
659,Anna Pierce,57,False,True,False,False,False,False,False,False,False,False,False,False,False,True
660,Brian Johnson,63,True,False,True,False,False,False,True,False,False,False,False,False,False,False
661,Eileen Smith,62,False,True,False,False,False,False,False,False,True,False,False,False,False,False
662,Dr. David Martinez,37,True,False,False,True,False,False,False,False,False,False,True,False,False,False
663,Jessica Gregory,46,False,False,False,True,False,True,False,False,False,False,False,False,False,False
664,Derrick Morgan,61,False,True,False,False,True,False,False,False,False,False,False,False,False,False
665,Matthew Mcgee MD,30,True,False,True,False,False,False,False,False,False,False,False,False,False,True
666,Christina Boyd,34,True,True,False,False,False,False,False,False,False,False,False,False,True,False
667,Jimmy Alexander,49,True,False,False,True,False,False,True,False,False,False,False,False,False,False
668,Christopher Smith,56,True,True,False,False,False,False,True,False,False,False,False,False,False,False
669,Joseph Sanchez,64,True,False,True,False,False,False,False,False,False,False,False,False,True,False
670,Robert Tyler,38,True,True,False,False,False,False,False,False,False,True,False,False,False,False
671,Tammy Johnson,61,False,True,False,False,False,False,False,False,False,False,False,True,False,False
672,Alexandra Gutierrez,26,True,True,False,False,False,False,False,False,False,True,False,False,False,False
673,Kimberly Harmon,58,False,False,False,True,True,False,False,False,False,False,False,False,False,False
674,Paige Zhang,48,False,True,False,False,False,False,False,False,False,False,True,False,False,False
675,Neil Henderson,18,False,False,True,False,False,False,False,False,True,False,False,False,False,False
676,Samantha Walker,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False
677,Tamara Mann,25,False,False,True,False,True,False,False,False,False,False,False,False,False,False
678,Sharon Berg,60,True,False,True,False,False,True,False,False,False,False,False,False,False,False
679,Aaron Riley,44,False,True,False,False,False,False,False,False,False,False,False,False,False,True
680,Peter Ross,29,False,False,False,True,False,False,False,False,True,False,False,False,False,False
681,Scott Robinson,48,True,True,False,False,False,False,False,False,False,False,False,False,False,True
682,Wayne Robertson,47,False,True,False,False,False,False,True,False,False,False,False,False,False,False
